request_id	goal_id	query_id	variant_id	service	operation	normalized_query	parameters	requested_at_utc	page_cursor	response_status	result_count	response_checksum	client_version	cache_status	attempt	retry_events	rate_limit_events	policy_url	policy_checked_date	cache_path	terminal_state
REQ-G02-0145	G02	QRY-002	QRY-002-2001_2010	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:view OR all:promotion OR all:lifecycle OR all:""ephemeral-to-persisted"" OR all:substrate OR all:topology OR all:specialized OR all:""query-shape"" OR all:optimization OR all:unit OR all:workload OR all:signature OR all:""physical-plan"" OR all:key OR all:preparation OR all:amortization OR all:""build-versus-query"" OR all:tradeoff OR all:""break-even"" OR all:reuse) AND (cat:cs.DB OR cat:cs.DS) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""universal graph format"" ANDNOT all:""free preprocessing"" ANDNOT all:""opinion only"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Aview%20OR%20all%3Apromotion%20OR%20all%3Alifecycle%20OR%20all%3A%22ephemeral-to-persisted%22%20OR%20all%3Asubstrate%20OR%20all%3Atopology%20OR%20all%3Aspecialized%20OR%20all%3A%22query-shape%22%20OR%20all%3Aoptimization%20OR%20all%3Aunit%20OR%20all%3Aworkload%20OR%20all%3Asignature%20OR%20all%3A%22physical-plan%22%20OR%20all%3Akey%20OR%20all%3Apreparation%20OR%20all%3Aamortization%20OR%20all%3A%22build-versus-query%22%20OR%20all%3Atradeoff%20OR%20all%3A%22break-even%22%20OR%20all%3Areuse%29%20AND%20%28cat%3Acs.DB%20OR%20cat%3Acs.DS%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22universal%20graph%20format%22%20ANDNOT%20all%3A%22free%20preprocessing%22%20ANDNOT%20all%3A%22opinion%20only%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:58:58Z	0	200	4	36ca5ca6688bc92940ae6883e5be3b1a5ead1992cc33b4d318f4bb0f1f8026c4	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-002-2001_2010.xml	COMPLETE
REQ-G02-0146	G02	QRY-003	QRY-003-PRE2001	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:reverse OR all:CSR OR all:pull OR all:layout OR all:CSC OR all:""destination-major"" OR all:adjacency OR all:""destination-range"" OR all:blocks OR all:tape OR all:rank OR all:""ping-pong"" OR all:vectors OR all:""double-buffered"" OR all:rolling OR all:score) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND submittedDate:[197001010000 TO 200012312359] ANDNOT all:""generic centrality survey"" ANDNOT all:""GNN training"" ANDNOT all:""language-only speedup"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Areverse%20OR%20all%3ACSR%20OR%20all%3Apull%20OR%20all%3Alayout%20OR%20all%3ACSC%20OR%20all%3A%22destination-major%22%20OR%20all%3Aadjacency%20OR%20all%3A%22destination-range%22%20OR%20all%3Ablocks%20OR%20all%3Atape%20OR%20all%3Arank%20OR%20all%3A%22ping-pong%22%20OR%20all%3Avectors%20OR%20all%3A%22double-buffered%22%20OR%20all%3Arolling%20OR%20all%3Ascore%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D%20ANDNOT%20all%3A%22generic%20centrality%20survey%22%20ANDNOT%20all%3A%22GNN%20training%22%20ANDNOT%20all%3A%22language-only%20speedup%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:02Z	0	200	0	5ddaa3cf0fcc65a6f93bbf85c022c608122177a5c7431c73af3f6168382a9ec5	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-PRE2001.xml	COMPLETE
REQ-G02-0147	G02	QRY-003	QRY-003-2001_2010	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:reverse OR all:CSR OR all:pull OR all:layout OR all:CSC OR all:""destination-major"" OR all:adjacency OR all:""destination-range"" OR all:blocks OR all:tape OR all:rank OR all:""ping-pong"" OR all:vectors OR all:""double-buffered"" OR all:rolling OR all:score) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""generic centrality survey"" ANDNOT all:""GNN training"" ANDNOT all:""language-only speedup"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Areverse%20OR%20all%3ACSR%20OR%20all%3Apull%20OR%20all%3Alayout%20OR%20all%3ACSC%20OR%20all%3A%22destination-major%22%20OR%20all%3Aadjacency%20OR%20all%3A%22destination-range%22%20OR%20all%3Ablocks%20OR%20all%3Atape%20OR%20all%3Arank%20OR%20all%3A%22ping-pong%22%20OR%20all%3Avectors%20OR%20all%3A%22double-buffered%22%20OR%20all%3Arolling%20OR%20all%3Ascore%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22generic%20centrality%20survey%22%20ANDNOT%20all%3A%22GNN%20training%22%20ANDNOT%20all%3A%22language-only%20speedup%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:07Z	0	200	8	eaf08d4dbc715c0adf6bb7287df9e9705f815f6933d9b2a8933f62735474ebd1	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-003-2001_2010.xml	COMPLETE
REQ-G02-0148	G02	QRY-004	QRY-004-PRE2001	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:rank OR all:""ping-pong"" OR all:vectors OR all:""double-buffered"" OR all:rolling OR all:score OR all:""two-dimensional"" OR all:pull OR all:tiles OR all:""source-destination"" OR all:edge OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:fixed OR all:buffer OR all:pool OR all:preallocated OR all:buffers OR all:capsule) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.PF) AND submittedDate:[197001010000 TO 200012312359] ANDNOT all:""distributed-only system"" ANDNOT all:""GPU-only fit"" ANDNOT all:""top-K without state model"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Arank%20OR%20all%3A%22ping-pong%22%20OR%20all%3Avectors%20OR%20all%3A%22double-buffered%22%20OR%20all%3Arolling%20OR%20all%3Ascore%20OR%20all%3A%22two-dimensional%22%20OR%20all%3Apull%20OR%20all%3Atiles%20OR%20all%3A%22source-destination%22%20OR%20all%3Aedge%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Afixed%20OR%20all%3Abuffer%20OR%20all%3Apool%20OR%20all%3Apreallocated%20OR%20all%3Abuffers%20OR%20all%3Acapsule%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D%20ANDNOT%20all%3A%22distributed-only%20system%22%20ANDNOT%20all%3A%22GPU-only%20fit%22%20ANDNOT%20all%3A%22top-K%20without%20state%20model%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:12Z	0	200	0	3cc41fe1be7742f1e96f95a14036c319423a94c3d32d6a80de8321b4a8e8ba14	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-004-PRE2001.xml	COMPLETE
REQ-G02-0149	G02	QRY-004	QRY-004-2001_2010	arXiv	legacy_api_query_metadata	"(all:PageRank) AND (all:rank OR all:""ping-pong"" OR all:vectors OR all:""double-buffered"" OR all:rolling OR all:score OR all:""two-dimensional"" OR all:pull OR all:tiles OR all:""source-destination"" OR all:edge OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:fixed OR all:buffer OR all:pool OR all:preallocated OR all:buffers OR all:capsule) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.PF) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""distributed-only system"" ANDNOT all:""GPU-only fit"" ANDNOT all:""top-K without state model"""	max_results=15&search_query=%28all%3APageRank%29%20AND%20%28all%3Arank%20OR%20all%3A%22ping-pong%22%20OR%20all%3Avectors%20OR%20all%3A%22double-buffered%22%20OR%20all%3Arolling%20OR%20all%3Ascore%20OR%20all%3A%22two-dimensional%22%20OR%20all%3Apull%20OR%20all%3Atiles%20OR%20all%3A%22source-destination%22%20OR%20all%3Aedge%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Afixed%20OR%20all%3Abuffer%20OR%20all%3Apool%20OR%20all%3Apreallocated%20OR%20all%3Abuffers%20OR%20all%3Acapsule%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.PF%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22distributed-only%20system%22%20ANDNOT%20all%3A%22GPU-only%20fit%22%20ANDNOT%20all%3A%22top-K%20without%20state%20model%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:16Z	0	200	11	c9d238a10b941b8610340a2ea8c6c7dff6542e6a5fa1cbae2812498d76914009	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-004-2001_2010.xml	COMPLETE
REQ-G02-0150	G02	QRY-005	QRY-005-PRE2001	arXiv	legacy_api_query_metadata	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:frontier OR all:""push-pull"" OR all:switching OR all:""direction-optimizing"" OR all:BFS OR all:adaptive OR all:traversal OR all:visited OR all:bitmap OR all:bitset OR all:""seen-node"" OR all:mask OR all:virtualization OR all:spillable OR all:runs) AND (cat:cs.DS OR cat:cs.PF) AND submittedDate:[197001010000 TO 200012312359] ANDNOT all:""all-pairs shortest paths"" ANDNOT all:""generic traversal survey"" ANDNOT all:""unbounded enumeration"""	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3Afrontier%20OR%20all%3A%22push-pull%22%20OR%20all%3Aswitching%20OR%20all%3A%22direction-optimizing%22%20OR%20all%3ABFS%20OR%20all%3Aadaptive%20OR%20all%3Atraversal%20OR%20all%3Avisited%20OR%20all%3Abitmap%20OR%20all%3Abitset%20OR%20all%3A%22seen-node%22%20OR%20all%3Amask%20OR%20all%3Avirtualization%20OR%20all%3Aspillable%20OR%20all%3Aruns%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%29%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D%20ANDNOT%20all%3A%22all-pairs%20shortest%20paths%22%20ANDNOT%20all%3A%22generic%20traversal%20survey%22%20ANDNOT%20all%3A%22unbounded%20enumeration%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:20Z	0	200	1	cbd3de0e5ac0c027aafc1c0a0ee855eecda1b5914b712fcb999cdbd61296d6d4	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-005-PRE2001.xml	COMPLETE
REQ-G02-0151	G02	QRY-005	QRY-005-2001_2010	arXiv	legacy_api_query_metadata	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:frontier OR all:""push-pull"" OR all:switching OR all:""direction-optimizing"" OR all:BFS OR all:adaptive OR all:traversal OR all:visited OR all:bitmap OR all:bitset OR all:""seen-node"" OR all:mask OR all:virtualization OR all:spillable OR all:runs) AND (cat:cs.DS OR cat:cs.PF) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""all-pairs shortest paths"" ANDNOT all:""generic traversal survey"" ANDNOT all:""unbounded enumeration"""	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3Afrontier%20OR%20all%3A%22push-pull%22%20OR%20all%3Aswitching%20OR%20all%3A%22direction-optimizing%22%20OR%20all%3ABFS%20OR%20all%3Aadaptive%20OR%20all%3Atraversal%20OR%20all%3Avisited%20OR%20all%3Abitmap%20OR%20all%3Abitset%20OR%20all%3A%22seen-node%22%20OR%20all%3Amask%20OR%20all%3Avirtualization%20OR%20all%3Aspillable%20OR%20all%3Aruns%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22all-pairs%20shortest%20paths%22%20ANDNOT%20all%3A%22generic%20traversal%20survey%22%20ANDNOT%20all%3A%22unbounded%20enumeration%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:24Z	0	200	12	235be5bfe552241e74b87447f6bb9f41823b11e22b3934e1b9bb14245b3ffc3c	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-005-2001_2010.xml	COMPLETE
REQ-G02-0152	G02	QRY-006	QRY-006-PRE2001	arXiv	legacy_api_query_metadata	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:""source-range"" OR all:edge OR all:channels OR all:""frontier-addressable"" OR all:blocks OR all:typed OR all:external OR all:predecessor OR all:slabs OR all:spilled OR all:parent OR all:array OR all:disk OR all:tape OR all:spillable OR all:priority OR all:queue OR all:""external-memory"" OR all:bounded OR all:heap OR all:processing OR all:""out-of-core"" OR all:""semi-external"") AND (cat:cs.DS OR cat:cs.DB OR cat:cs.DC) AND submittedDate:[197001010000 TO 200012312359] ANDNOT all:""in-memory-only BFS"" ANDNOT all:""routing application only"" ANDNOT all:""no memory model"""	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3A%22source-range%22%20OR%20all%3Aedge%20OR%20all%3Achannels%20OR%20all%3A%22frontier-addressable%22%20OR%20all%3Ablocks%20OR%20all%3Atyped%20OR%20all%3Aexternal%20OR%20all%3Apredecessor%20OR%20all%3Aslabs%20OR%20all%3Aspilled%20OR%20all%3Aparent%20OR%20all%3Aarray%20OR%20all%3Adisk%20OR%20all%3Atape%20OR%20all%3Aspillable%20OR%20all%3Apriority%20OR%20all%3Aqueue%20OR%20all%3A%22external-memory%22%20OR%20all%3Abounded%20OR%20all%3Aheap%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.DC%29%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D%20ANDNOT%20all%3A%22in-memory-only%20BFS%22%20ANDNOT%20all%3A%22routing%20application%20only%22%20ANDNOT%20all%3A%22no%20memory%20model%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:29Z	0	200	0	0faa2160c02995f775e66ad586f2cc5bd26dccba0d90024a77fa1f4dfff8cc35	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-006-PRE2001.xml	COMPLETE
REQ-G02-0153	G02	QRY-006	QRY-006-2001_2010	arXiv	legacy_api_query_metadata	"(all:BFS OR all:""breadth-first search"" OR all:""bounded reachability"") AND (all:""source-range"" OR all:edge OR all:channels OR all:""frontier-addressable"" OR all:blocks OR all:typed OR all:external OR all:predecessor OR all:slabs OR all:spilled OR all:parent OR all:array OR all:disk OR all:tape OR all:spillable OR all:priority OR all:queue OR all:""external-memory"" OR all:bounded OR all:heap OR all:processing OR all:""out-of-core"" OR all:""semi-external"") AND (cat:cs.DS OR cat:cs.DB OR cat:cs.DC) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""in-memory-only BFS"" ANDNOT all:""routing application only"" ANDNOT all:""no memory model"""	max_results=15&search_query=%28all%3ABFS%20OR%20all%3A%22breadth-first%20search%22%20OR%20all%3A%22bounded%20reachability%22%29%20AND%20%28all%3A%22source-range%22%20OR%20all%3Aedge%20OR%20all%3Achannels%20OR%20all%3A%22frontier-addressable%22%20OR%20all%3Ablocks%20OR%20all%3Atyped%20OR%20all%3Aexternal%20OR%20all%3Apredecessor%20OR%20all%3Aslabs%20OR%20all%3Aspilled%20OR%20all%3Aparent%20OR%20all%3Aarray%20OR%20all%3Adisk%20OR%20all%3Atape%20OR%20all%3Aspillable%20OR%20all%3Apriority%20OR%20all%3Aqueue%20OR%20all%3A%22external-memory%22%20OR%20all%3Abounded%20OR%20all%3Aheap%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DB%20OR%20cat%3Acs.DC%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22in-memory-only%20BFS%22%20ANDNOT%20all%3A%22routing%20application%20only%22%20ANDNOT%20all%3A%22no%20memory%20model%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:33Z	0	200	5	ed6cca9bfd5cfcbf689d112efdea3dbf3badbd60df5e4adbf8169b504c54eb02	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-006-2001_2010.xml	COMPLETE
REQ-G02-0154	G02	QRY-007	QRY-007-PRE2001	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND submittedDate:[197001010000 TO 200012312359] ANDNOT all:""strongly connected components"" ANDNOT all:""wireless WCC"" ANDNOT all:""community detection"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D%20ANDNOT%20all%3A%22strongly%20connected%20components%22%20ANDNOT%20all%3A%22wireless%20WCC%22%20ANDNOT%20all%3A%22community%20detection%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:37Z	0	200	0	4027bd57dcbb17c7d7a7d49f1553ae881cac600aab27de2a0a4467d7424246e0	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-PRE2001.xml	COMPLETE
REQ-G02-0155	G02	QRY-007	QRY-007-2001_2010	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"" OR all:Afforest) AND (all:canonical OR all:""pair-once"" OR all:edge OR all:stream OR all:undirected OR all:pair OR all:normalized OR all:runs OR all:""union-find"" OR all:parent OR all:labels OR all:""disjoint-set"" OR all:array OR all:component OR all:vector) AND (cat:cs.DS OR cat:cs.PF OR cat:cs.DC) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""strongly connected components"" ANDNOT all:""wireless WCC"" ANDNOT all:""community detection"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%20OR%20all%3AAfforest%29%20AND%20%28all%3Acanonical%20OR%20all%3A%22pair-once%22%20OR%20all%3Aedge%20OR%20all%3Astream%20OR%20all%3Aundirected%20OR%20all%3Apair%20OR%20all%3Anormalized%20OR%20all%3Aruns%20OR%20all%3A%22union-find%22%20OR%20all%3Aparent%20OR%20all%3Alabels%20OR%20all%3A%22disjoint-set%22%20OR%20all%3Aarray%20OR%20all%3Acomponent%20OR%20all%3Avector%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.PF%20OR%20cat%3Acs.DC%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22strongly%20connected%20components%22%20ANDNOT%20all%3A%22wireless%20WCC%22%20ANDNOT%20all%3A%22community%20detection%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:41Z	0	200	14	4437fdc00aa581cea495b84f258b8700b2f5b94d6e802a094aa41fda3495acb7	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-007-2001_2010.xml	COMPLETE
REQ-G02-0156	G02	QRY-008	QRY-008-PRE2001	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND submittedDate:[197001010000 TO 200012312359] ANDNOT all:""approximate connectivity"" ANDNOT all:""distributed-only system"" ANDNOT all:""no exact certificate"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20submittedDate%3A%5B197001010000%20TO%20200012312359%5D%20ANDNOT%20all%3A%22approximate%20connectivity%22%20ANDNOT%20all%3A%22distributed-only%20system%22%20ANDNOT%20all%3A%22no%20exact%20certificate%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:46Z	0	200	0	a2ae704a8e190da3c8a2b6584d44a0d0c94c286b2a455a910f3765aee8825732	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-PRE2001.xml	COMPLETE
REQ-G02-0157	G02	QRY-008	QRY-008-2001_2010	arXiv	legacy_api_query_metadata	"(all:WCC OR all:""connected components"") AND (all:""range-sharded"" OR all:union OR all:capsules OR all:partitioned OR all:label OR all:external OR all:windows OR all:""spanning-forest"" OR all:certificate OR all:connectivity OR all:witness OR all:forest OR all:""external-memory"" OR all:processing OR all:""out-of-core"" OR all:""semi-external"" OR all:bounded OR all:merge OR all:""fan-in"" OR all:""multi-pass"" OR all:""k-way"" OR all:limited OR all:run OR all:merger) AND (cat:cs.DS OR cat:cs.DC OR cat:cs.DB) AND submittedDate:[200101010000 TO 201012312359] ANDNOT all:""approximate connectivity"" ANDNOT all:""distributed-only system"" ANDNOT all:""no exact certificate"""	max_results=15&search_query=%28all%3AWCC%20OR%20all%3A%22connected%20components%22%29%20AND%20%28all%3A%22range-sharded%22%20OR%20all%3Aunion%20OR%20all%3Acapsules%20OR%20all%3Apartitioned%20OR%20all%3Alabel%20OR%20all%3Aexternal%20OR%20all%3Awindows%20OR%20all%3A%22spanning-forest%22%20OR%20all%3Acertificate%20OR%20all%3Aconnectivity%20OR%20all%3Awitness%20OR%20all%3Aforest%20OR%20all%3A%22external-memory%22%20OR%20all%3Aprocessing%20OR%20all%3A%22out-of-core%22%20OR%20all%3A%22semi-external%22%20OR%20all%3Abounded%20OR%20all%3Amerge%20OR%20all%3A%22fan-in%22%20OR%20all%3A%22multi-pass%22%20OR%20all%3A%22k-way%22%20OR%20all%3Alimited%20OR%20all%3Arun%20OR%20all%3Amerger%29%20AND%20%28cat%3Acs.DS%20OR%20cat%3Acs.DC%20OR%20cat%3Acs.DB%29%20AND%20submittedDate%3A%5B200101010000%20TO%20201012312359%5D%20ANDNOT%20all%3A%22approximate%20connectivity%22%20ANDNOT%20all%3A%22distributed-only%20system%22%20ANDNOT%20all%3A%22no%20exact%20certificate%22&sortBy=relevance&sortOrder=descending&start=0	2026-08-11T06:59:50Z	0	200	15	e24e1ad2e6bd7334c4f23a10a81776212a6b69240d9c83bfd483e7cebeb47def	KnightBusArxivPatternFoundry/0.1	MISS	1	NONE	NONE	https://info.arxiv.org/help/api/tou.html	2026-08-11	arxiv-reference/cache/g02/arxiv/QRY-008-2001_2010.xml	COMPLETE
