stop_id	candidate_identity	seed_paper_id	parent_paper_id	depth	direction	decision_score	score_breakdown	architecture_question_ids	provider_name	provider_id	reason
STOP-G03-2b2bb4066419370e	PAPER-2602.09174	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:35eae17c04bd8546373680204df5c33c451da736	PER_SEED_DIRECTION_QUOTA
STOP-G03-8dca66b89de4bc9f	PAPER-2607.17106	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:b9a25457f1bac2144045f385bf244d1f3ec1fc4e	PER_SEED_DIRECTION_QUOTA
STOP-G03-5aef46cd45d008d2	PAPER-HASH-039a9ec886f7e674	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-005|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:d9a69324902294e297c5ba366b0658cf5b17921c	PER_SEED_DIRECTION_QUOTA
STOP-G03-fa8953404c71d91e	PAPER-HASH-043907c16da4d561	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:37050d37c793f4eee3874840fa60a58ca03c3fb0	PER_SEED_DIRECTION_QUOTA
STOP-G03-0ca0d31ba6cec373	PAPER-HASH-0499a045984b0f21	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:4cbc380256b6dffe8335dbc76de05ae4b1e10dd7	PER_SEED_DIRECTION_QUOTA
STOP-G03-376238f2ac4d3171	PAPER-HASH-1de9ec306f732f1f	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:1e6601b5439b442cdb1af48e7146b7511517ca3b	PER_SEED_DIRECTION_QUOTA
STOP-G03-d81a3dbad5dac768	PAPER-HASH-1f5b17facef3b6f7	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:7613900e1a67d2c470152d9c23e5bf93fd5c0754	PER_SEED_DIRECTION_QUOTA
STOP-G03-ffa84025ab79886a	PAPER-HASH-23e766492b32eec3	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-008|AQ-009|AQ-010	SemanticScholar	S2:9db6be4865c09d406e7fe0f5fe1a0ad21c4f184f	PER_SEED_DIRECTION_QUOTA
STOP-G03-62b2ef359ae27b76	PAPER-HASH-2a8ac4d11ed426e7	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-007	SemanticScholar	S2:89d8d55519d5680ec7ccbb4c515adfbff1d87fb7	PER_SEED_DIRECTION_QUOTA
STOP-G03-d6feb854f2880f96	PAPER-HASH-2b994c4feb7bfae6	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:08ef0f314e28b19598db5913bf96f73e683c4e84	PER_SEED_DIRECTION_QUOTA
STOP-G03-01f926d50ad2ad95	PAPER-HASH-2f18e600368aceff	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:ed7a1bc29f273d296b1881a973141633226245ec	PER_SEED_DIRECTION_QUOTA
STOP-G03-19dc20c6e2043426	PAPER-HASH-3384294dd62a1d68	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-010	SemanticScholar	S2:887a5d5a420dc7f39f71ae84304e154a383b5f6c	PER_SEED_DIRECTION_QUOTA
STOP-G03-dd5bebeebacd142b	PAPER-HASH-4107f01f3cf6ee29	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:cbea71a70a4faff5752f41c78a104fe99ba46bc7	PER_SEED_DIRECTION_QUOTA
STOP-G03-f214379ea7300962	PAPER-HASH-463868460ec3d4f1	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:6510ef26ad1da6c9c8863a8dc0428d122bb17c81	PER_SEED_DIRECTION_QUOTA
STOP-G03-33b24aea59daedeb	PAPER-HASH-47a90f9ff3a16371	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-005|AQ-006	SemanticScholar	S2:cbf4d8928e9d55a03575fd752dcf9eeefcfbe0e3	PER_SEED_DIRECTION_QUOTA
STOP-G03-c15f95e6db0afabc	PAPER-HASH-5d547a43d6d8e459	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:45988bc92167308a1d3d79aef0a56ff5d12cd795	PER_SEED_DIRECTION_QUOTA
STOP-G03-45b0586a2aa03855	PAPER-HASH-694cc4190cc9a109	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-011	SemanticScholar	S2:e1903246ae294c2a3dc939ebc8b9e0fc7b796d41	PER_SEED_DIRECTION_QUOTA
STOP-G03-35b797293138474b	PAPER-HASH-7ba470390421ff83	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:fae835d155ab7a11361a56ce811a3f7620833e55	PER_SEED_DIRECTION_QUOTA
STOP-G03-b6b971919adba839	PAPER-HASH-82683e1221a74687	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	40	ALG=0;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-001|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:9aa1f78cc81b90047ef8fccc7994cf9102467c9f	PER_SEED_DIRECTION_QUOTA
STOP-G03-35cfc17f1e0beafd	PAPER-HASH-8aab8e0cca46357c	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-004|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:7eab68e8c66e6fc56138dc5e16bed3e89ff4abf8	PER_SEED_DIRECTION_QUOTA
STOP-G03-7487fed0cbc51b0c	PAPER-HASH-9c4fd496fc41a7b0	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:3bfa40d1cd0814d3662ba3957736b316c40c6759	PER_SEED_DIRECTION_QUOTA
STOP-G03-e15ef3e89967670b	PAPER-HASH-aafa9316a68e437d	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:b0a512cbaf98c34e0e7062105dcfa0c37c1e7150	PER_SEED_DIRECTION_QUOTA
STOP-G03-f842c3cacbf5f35a	PAPER-HASH-be09e87cf9eba2a5	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-005|AQ-008|AQ-011|AQ-012	SemanticScholar	S2:8718602787607f263848d61bf25f749734c7f38a	PER_SEED_DIRECTION_QUOTA
STOP-G03-790d8a1aced25cce	PAPER-HASH-c0b84e7888a2582c	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:bce37720019f7bff0f6fe10e1c75e69401a79f0f	PER_SEED_DIRECTION_QUOTA
STOP-G03-fb54350a129de0bc	PAPER-HASH-d28420fe6309c1d6	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-006|AQ-008	SemanticScholar	S2:75b177b064327efcc4e3344beeca7c4469f45c5f	PER_SEED_DIRECTION_QUOTA
STOP-G03-47dabc95b2fa3f79	PAPER-HASH-db954c2973f6a38a	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:4f5335ac5c9f1251f25e407415223e76e7c20894	PER_SEED_DIRECTION_QUOTA
STOP-G03-3cd463c0faf41a75	PAPER-HASH-deb98a145cb71341	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-005|AQ-007|AQ-008|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:9896f3363161b84ffb10b47877af1063e8270165	PER_SEED_DIRECTION_QUOTA
STOP-G03-607b9716514ebfbe	PAPER-HASH-f209b4002159a44e	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:0e8309fab6a79fbde4f8779b2ad8842036e7d8b5	PER_SEED_DIRECTION_QUOTA
STOP-G03-6ffc4b1639091e30	PAPER-HASH-f5954ce315032a8a	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-005|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:28c04ab5ae0ec0815e480b318e6363632289163d	PER_SEED_DIRECTION_QUOTA
STOP-G03-f5e09a31079d77f3	PAPER-HASH-f6253d8b5c5502b8	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:608e3d1efcc10065fb7c16098d3d9d3d7b217e7b	PER_SEED_DIRECTION_QUOTA
STOP-G03-cef7d0b3758800e9	PAPER-HASH-f7a97fe1ebca322e	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:e3e461ab657fff1ea403d7c00aa1d596b3cc105a	PER_SEED_DIRECTION_QUOTA
STOP-G03-afbcc4cc823e1fa2	PAPER-HASH-f9ab49a1f68890f6	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-007|AQ-008|AQ-009|AQ-011	SemanticScholar	S2:bea48dc969286bf1dd20c2bd9b58717d8141d430	PER_SEED_DIRECTION_QUOTA
STOP-G03-8b610c8f74c5a42a	PAPER-HASH-fbe866619c2b792f	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-004|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:1d7e36762ba7cda0231ff6f64d33f3c324f5d48b	PER_SEED_DIRECTION_QUOTA
STOP-G03-b40391b62ac96130	PAPER-HASH-fcda9ca2a6fa55bd	PAPER-2010.09913	PAPER-2010.09913	1	FORWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-008|AQ-010	SemanticScholar	S2:5ca99191833a6273a6b7642e73195629de1a908b	PER_SEED_DIRECTION_QUOTA
STOP-G03-120a0204df16cefa	PAPER-1205.6233	PAPER-2010.09913	PAPER-1205.6233	2	BACKWARD	80	ALG=40;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-001|AQ-003|AQ-006|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:7fb27e0123ca907b55b8ef57afa1612731eba034	REQUEST_RETRY_RESERVE
STOP-G03-c7f2a1938a1241ee	PAPER-HASH-d213ecfc1c303858	PAPER-2010.09913	PAPER-HASH-d213ecfc1c303858	2	FORWARD	80	ALG=40;MECH=25;ROLE=15;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:fd2d9aa3c5d8e1592ee36c38a37b069d878d4a84	REQUEST_RETRY_RESERVE
STOP-G03-f23802389f78eca2	PAPER-HASH-01fac7dd14af0c4a	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:7758ba9f3d1a5ed281673a86b4e50c15b215b85b	NO_DECISION_IMPACT
STOP-G03-bfe31fd9e07b13ee	PAPER-HASH-04aeb6fdb871f2ef	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=0;FALS=0	NONE	SemanticScholar	S2:UNAVAILABLE:04aeb6fdb871f2ef	NO_DECISION_IMPACT
STOP-G03-225988bb3b1d5b47	PAPER-HASH-78c02da38c61bdb1	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	0	ALG=0;MECH=0;ROLE=0;AGE=10;FALS=0	NONE	SemanticScholar	S2:150ba75b5cae1e5f9d24ad2ebf88894395d164d5	NO_DECISION_IMPACT
STOP-G03-8e5d903124e0b033	PAPER-1610.08128	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-008|AQ-010	SemanticScholar	S2:dcb083b4598082fd59e0fc3dfbd5c5d133087e37	PER_SEED_DIRECTION_QUOTA
STOP-G03-29c7f4912b648da1	PAPER-1912.11589	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-004|AQ-005|AQ-007|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:07a213517dbb8bfe67360a70b532b56bf502ca28	PER_SEED_DIRECTION_QUOTA
STOP-G03-a51d179c6b995066	PAPER-HASH-00135e3784d68ba1	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-007|AQ-008|AQ-009|AQ-012	SemanticScholar	S2:0ad8e89091eed09217e66adc98136126addc2619	PER_SEED_DIRECTION_QUOTA
STOP-G03-760988b4f356f5de	PAPER-HASH-023e810403eb65d9	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	40	ALG=40;MECH=0;ROLE=0;AGE=0;FALS=0	AQ-005	SemanticScholar	S2:235dd3de5926a9029db95e101af83adaf387ec89	PER_SEED_DIRECTION_QUOTA
STOP-G03-f2c3fc4099d4686e	PAPER-HASH-083cf5d91fda2242	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:UNAVAILABLE:083cf5d91fda2242	PER_SEED_DIRECTION_QUOTA
STOP-G03-9b65f1e34a0f6f0c	PAPER-HASH-0c084b533fd09cc1	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-007|AQ-008|AQ-010	SemanticScholar	S2:913fea849518f26443477fbedb2a00146f78a159	PER_SEED_DIRECTION_QUOTA
STOP-G03-256d09ef57fae553	PAPER-HASH-0f6cfa09ac049606	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-005|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:33f818fb992688d035957eaeaa11f559f218da01	PER_SEED_DIRECTION_QUOTA
STOP-G03-01bf4cbcf78efca9	PAPER-HASH-1035f00de56e9e8d	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-006|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:05d39c8c8f8a04a328abb248a2b59808c2c20e31	PER_SEED_DIRECTION_QUOTA
STOP-G03-4076cc675f91bdd8	PAPER-HASH-168b06344d7db35f	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-004|AQ-007|AQ-012	SemanticScholar	S2:ea65866e3d1fd3e3e630005147e373ff7a886009	PER_SEED_DIRECTION_QUOTA
STOP-G03-52a252fa41bac2da	PAPER-HASH-1a38435354708f94	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-003|AQ-004|AQ-008|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:8b37f0be2df4a3411b183daef5d59e762c9c4727	PER_SEED_DIRECTION_QUOTA
STOP-G03-293841f1bcdc4957	PAPER-HASH-1d0fbf452f293142	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:c30a5e6ca92b38c97a5264544174c1677b15cef1	PER_SEED_DIRECTION_QUOTA
STOP-G03-b94b337c032b60fb	PAPER-HASH-23e0ea04c9979cc9	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-001|AQ-004|AQ-007|AQ-008|AQ-009|AQ-011|AQ-012	SemanticScholar	S2:021abd34e933f03f6ba5a832e484ff0d57946732	PER_SEED_DIRECTION_QUOTA
STOP-G03-2a686cbc136e49e5	PAPER-HASH-27646c40fe81a8e7	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-004|AQ-012	SemanticScholar	S2:065066a94860279587ecc7c7caaa65303008940f	PER_SEED_DIRECTION_QUOTA
STOP-G03-a24ae65035845f8f	PAPER-HASH-2f1bfed5031d7b15	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-002|AQ-003|AQ-005|AQ-006|AQ-007|AQ-008|AQ-009|AQ-010|AQ-011	SemanticScholar	S2:cde0420a117f8643d066cdcd60c95d5ca39a1082	PER_SEED_DIRECTION_QUOTA
STOP-G03-b9db5ac5fc94c03f	PAPER-HASH-2feae39273e65a11	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:4a97eaddb64da3d372373155954b9b9f366541d0	PER_SEED_DIRECTION_QUOTA
STOP-G03-8245e0673eaa1461	PAPER-HASH-381d9034ea7d81b3	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-010|AQ-011	SemanticScholar	S2:260077710ef86047c582bbe505feca36962ca406	PER_SEED_DIRECTION_QUOTA
STOP-G03-15a9344106232148	PAPER-HASH-3a15e81a61892f6e	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-007|AQ-008	SemanticScholar	S2:f2d4b6b2048279f5c56e8febfd3473fcbf294710	PER_SEED_DIRECTION_QUOTA
STOP-G03-d79c6a66adefd410	PAPER-HASH-4b0e6ee73b348bda	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-004|AQ-012	SemanticScholar	S2:3af93b525963cbf434cd8c2644f065cf190fa1b7	PER_SEED_DIRECTION_QUOTA
STOP-G03-05ab465fb90c728f	PAPER-HASH-4b5059f19ac3f343	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:ead04453dc387f849472e1edf4f9ba5bed6571f7	PER_SEED_DIRECTION_QUOTA
STOP-G03-df2121f288fc8c66	PAPER-HASH-4c67eb8f7111b0f7	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-005|AQ-007|AQ-011|AQ-012	SemanticScholar	S2:e08cc7a7b461aff692be5a456b5151083642306e	PER_SEED_DIRECTION_QUOTA
STOP-G03-32af27abbf552f5f	PAPER-HASH-51ce92f69ed9f94d	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-005|AQ-008|AQ-009	SemanticScholar	S2:7a5688f1fae20bef369810d2c87e14c725831da8	PER_SEED_DIRECTION_QUOTA
STOP-G03-c9dc29ee4569676a	PAPER-HASH-5328ab7b1f75e51a	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-004|AQ-005|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:36f4ab660c65c4c045d08606930b26dccebd2529	PER_SEED_DIRECTION_QUOTA
STOP-G03-39dcafc537ff6c27	PAPER-HASH-54b7a0f8ca0ab014	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	25	ALG=0;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-003|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:eaf11544b288100e2d2ac7b75651a0b9a692dc01	PER_SEED_DIRECTION_QUOTA
STOP-G03-8e4e87e10675f570	PAPER-HASH-57201833ab9d3147	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	75	ALG=40;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-003|AQ-005|AQ-008|AQ-011|AQ-012	SemanticScholar	S2:336790fe82ef8842380af93b065a373981cb8c7c	PER_SEED_DIRECTION_QUOTA
STOP-G03-861c2a51b14c78ff	PAPER-HASH-57aba410fd50d48d	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-002|AQ-004|AQ-006|AQ-008|AQ-010|AQ-011|AQ-012	SemanticScholar	S2:218073b7ea2b103af001c1478e2fa915c2f1d13c	PER_SEED_DIRECTION_QUOTA
STOP-G03-173f99a44e92c651	PAPER-HASH-5f8cc5827854e4ab	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-008|AQ-010	SemanticScholar	S2:264b3828be2bc1cd6577b783786e1a9cc31bc0c3	PER_SEED_DIRECTION_QUOTA
STOP-G03-87c2eab6c2e158e7	PAPER-HASH-6754c2a4fc4c9974	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-005|AQ-006|AQ-008|AQ-009|AQ-010|AQ-012	SemanticScholar	S2:95af99ac3a56ade5416659123b7d57514a808636	PER_SEED_DIRECTION_QUOTA
STOP-G03-ed571c16071e9fab	PAPER-HASH-67be7b1a4d3ac12e	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	35	ALG=0;MECH=25;ROLE=0;AGE=10;FALS=0	AQ-002|AQ-005|AQ-006|AQ-007|AQ-012	SemanticScholar	S2:4f3caa5573b4c1ebef7c3ee6b9f7643e689c858e	PER_SEED_DIRECTION_QUOTA
STOP-G03-0144f7a67e251473	PAPER-HASH-690cf8ae853314af	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-003|AQ-007	SemanticScholar	S2:9eb0b1569641364ee374882aeb6f39f37a1b5a8f	PER_SEED_DIRECTION_QUOTA
STOP-G03-de8f70b97f2da6ad	PAPER-HASH-6bbdfab12eb3c88a	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-007|AQ-009|AQ-011	SemanticScholar	S2:b940711660b76d8d2dd1306dc68daf9c07b862df	PER_SEED_DIRECTION_QUOTA
STOP-G03-d2e3ff7b725c7289	PAPER-HASH-6dcfbfd24d8df9cd	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-007|AQ-010|AQ-011	SemanticScholar	S2:b92f9e9dad33c863639a106ecfcac3f270e298d8	PER_SEED_DIRECTION_QUOTA
STOP-G03-16d9b0f67cf99bc1	PAPER-HASH-6ff704db6b1236c3	PAPER-2012.10026	PAPER-2012.10026	1	BACKWARD	65	ALG=40;MECH=25;ROLE=0;AGE=0;FALS=0	AQ-001|AQ-003|AQ-007|AQ-008|AQ-010|AQ-011	SemanticScholar	S2:6bc45efd5b27f661b1cbbab8998b87a34da5967e	PER_SEED_DIRECTION_QUOTA
