lane	path	sha256	bytes	extension	default_file_class	assigned_agent
05-prd04	docs_PRD04/GDS-PRD-L1-Evidence-Dossier-v2-Executable-Spec.md	42744167f4abad53a6cc7f40a69dd8fe796a765a0e9d468364634942fb187dea	27458	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Gap-Closure-Executable-Spec.md	f703cfea6fab0b5fb68a6d14963fc714dd02827ef2913d7ad35487acf84bfdbe	16726	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Gap-Closure-Implementation-Plan.md	d3911877e0de83b2aa2e7663ab760d02ce43efabe1371601450fa1cc3721bccb	13560	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Neo4j-Compatibility-LowRAM-Mega-Spec.md	aa92c5b682420d6c09fb712336f0248520d8c0eefb783178927a8d7899c88cd4	70311	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Not-First-Still-Different.md	9326b7e71e1095e5e36cbd22a9789576eef06c811583fe7bffe4c4429c292581	8242	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/PMF01.md	83bf218f05eba0d4ea14d1b9dbe5405c6b791d5dafae8c4703670daf74027512	19206	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/PMF02.md	ceb857859b47ca63b5cdcb5aeecb4bb16c4cf911c46a4fc015b24c84adacc8d5	17157	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/PMF03.md	21facc1993aa1e66e088920f00106f6355ec95984527f8da521d261b8ac35370	18985	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/PMF04.md	7fa7eedc26f7bb7541ab16410a99bc8efa253e48246428dc8c70da6ad2652df6	16589	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Real-Pain-Wrong-Product.md	6c5df3fb5d450e38c976aad87ef40f5f2945a736c6f3ce0212ddc86ea762b860	29649	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Reference-Learning-Critique-Gaps.md	9c76a8d3230189d656a9f2bfb643b36316f792b0ed4ec0ebd04ff48d6d35f75d	17044	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/SUM01.md	5c2d401254a825321d6c9dbeacd71acbf29ea15187fb4fc3232e252b5b21ddc1	7686	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Sol-01.md	6e0432a66a42f6824cd01331e9f3327cee7de90cc3d85d817299963d17bd45b8	105567	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Sol-02.md	e10d8ab3122002e612159f776820ca4998d36fe4c6b38e49e67df85cdfe91cc5	7341	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/The-One-Question-Left.md	25e668d6d8597116de33d75ca3c9043648346220609186579f9b2231e7014836	17381	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/V003-Reference-Folder-Learning-Spec.md	654b80ce305f104a75cab03e7df000180973ea96584d780a25fe17af8c77c1ff	90239	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/Win-The-Whales-Vision.md	b3f0e605fbacec83944c20551809938a48fa2f47b4a0d09afa0b4ed7354e2f16	36708	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/evidence01.md	f497c25d429e6149c0aa1aa1f5649d4e742dc62ac13fc7e366a5c7013261dc36	44980	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/github-repo-longlist.md	776947c367d8eeeb0569f21e7b85760c3f5349c6a82bca5a843890a7306c59d1	24637	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/graph-adoption-wave-thesis-202608011557.md	df20eddfdc4d31296a20cf0338f61dd0ade9f18034b86df7ec953cc36948ceb6	11343	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/graph-compute-customer-evidence-dossier.md	c534644dadaedb5e96687b1b01dc2be96b0c12df34403464e36f580aaaa8acdf	69787	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/graph-compute-evidence-matrix.xlsx	7d3619dd1bef183083eecfa67657f90641ceb10c0c678e9aa6147798a2e33f14	36877	xlsx	structured_workbook_candidate	agent-05
05-prd04	docs_PRD04/gtm-POC-01.md	8571cf6b6b0d49b802cc5509e00e5ec12799090ebeb767b9e411076b26e229e5	19061	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/innovation-mega-arch-20260726v1.md	095642fe07ff210334712fbf2a7368601fc2eee04f57fdb3fa11ae65f041d11c	35628	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/innovation-storage-timelines-20260726v2.md	b1f5eb9dc32398bd446a6ae7873a4dfb5a71f2e5c3b241fb9d3bb39d2d62ad48	15478	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/innovation-storage-timelines-20260726v3.md	7e3afefcf943d55c3c26073274dbfb99886194d04ce15e7611d193ea83ae6721	13349	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/mega-arch-20260726v1.md	1e07bf1d9c324ef676586d8f13e1b1abcc6dcc51286688accb6f7b416ebb0daa	30488	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/prd-l1.md	88205c72c5ca040b4df8d4046e9060837eefc532fc6fe811267209a2b3fe9d8c	7612	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/raw-research-evidence-dump-2026-07-26.txt	474a45f214d771e8e733ad9384dd02b6fa329e5cfcbe6649913a4ad84e1f3bce	36341645	txt	bulk_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/agent-01-core-compatibility.md	d35f0aee97b5784d30d4fc904542581acf034f56e3baa3ff1dc2738902446833	51688	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/agent-02-gds-lowram.md	27403bd6afc8e5e9d365e9ed39cf71a5d9df29782136a040cdd7a62ef1bed3dd	43812	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/agent-03-verification-ecosystem.md	ccb22307b9631d2be1c5f2068243f7166540ae4287a7b585204e3e56957e0f16	55929	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/current-implementation-gap-ledger.md	7b667e26b03434ecdec633996672a397eb88154d861fec89e35976904e45dc34	7525	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/evidence/agent-01-files.tsv	1bc5e1298f570920079b142c4c0e7629a26ace99df49a0fb58e2ca245778fd1e	2565173	tsv	generated_structured_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/evidence/agent-02-files.tsv	72fb2cde9004a958b2c17c12bd7cc7e860e32250b9b2971bce3a851941c63724	2302149	tsv	generated_structured_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/evidence/agent-03-files.tsv	0055ae4645fc48ddceb53f873e9eff54842cca5424743a048aa0bdac36da1558	1258224	tsv	generated_structured_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/evidence/all-files-denominator.tsv	03e35cf1a1b0964e7876bf8b25b9e8819f5578e06b4efb4c9ab3f182193b4846	6320922	tsv	generated_structured_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/founder-contract-spine.md	860d5db47ee5ae40791a39dbd7836079396d20e9fc618eab20a7e947efbe9bc4	8420	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/integration-audit.md	8811dc6b8e62832aa3c87d4a8aa8682cd8b63ccbf19e0373303385540470cd4c	9028	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/reference-learning/neo4j-compat-lowram/main-codegraph-evidence.md	aa413c45db5fb128caa059c1b126178c38d7a48de80f4388c5514f826f229bcd	10141	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/simulation01.md	c518c63855f96749f4ae87f9e629e6982a67c26c7f641b601e7248ac9b4f211f	67620	md	semantic_text_candidate	agent-05
05-prd04	docs_PRD04/spc-interview-prep-critique-202607311413.md	0af53a479c8d3af26c976854d45c68e1c5191c3260a52d80db1cb79138652405	8719	md	semantic_text_candidate	agent-05
06-prd05-prd06	docs_PRD05/Neo4j-Rust-Prior-Art-Feasibility-Risk-Assessment.md	75d9f784fe20cd46396f323c3f720138fc52d258adb5594534ceb210711b59eb	92487	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD05/Neo4j-Rust-Rewrite-Feasibility.md	8c3752033aff7cca397672086bbe38f3f10d296741585ea34cf66b3d14588688	44091	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD05/Neo4j-Rust-Two-Scenario-Estimation.md	4238dd495f01b6bdc71d9707ac3caadd3e12b9198ad070a8cdea2175e46a56f7	63908	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD05/README.md	611e319d3051dd84df449ba131e1cad285fdaf0967d104346870cf38c977faca	2037	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/README.md	08a4aa4bde98c83a5d028aaaab9d41ee2b8e0023c7404eb5783a14b7804acec0	1521	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/Rewrite-Sampling-And-Convergence-Thesis.md	03b1fa78d3998af4738a12dae8219e096504940572b4d2faf9b273813e327b48	9935	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/README.md	19153725ae0b5858c3cc8972cfee53dd7b6bf23755d2892603143e0500096ed4	2535	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/SPEC-graph-learning-corpus-research.md	d5af00a2947e2162a78106cfbff68eac0cc2998b4e6b56e43781bfb32ca1d928	10412	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/algorithm-application-domains-map-v2.md	f2ff7740b0e511b89fde8ded2bb3b682a958801d710c64fc078fff2a6acced7e	13840	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/algorithm-application-domains-map-v3.md	9a33bb357d0a678c2a0c3e8875dd39ee409d55756e5220df59c451d05d750304	18546	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/algorithm-application-domains-map.md	1893a2a27686a8946b086d9443e2429a278d3285d9a5f73ef8acf48d2c112bfa	14124	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/bench-testing-pattern-synthesis-ascii.md	0c2bb01231f5f58f25df61d4aed19588b97df5b16c2e275c06a17fc3fb4de234	8150	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/bench-testing-pattern-synthesis-mermaid.md	782e7794fec93a62cc7de2940229571501600006857681cfae2ff4e58680dfbb	8816	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/bloom-filter-shortcut-ascii.md	0f40846b83ad80a6acdae28948d3425de4005dbf3ae4ddc34df3d0094b4430e9	6908	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/bloom-filter-shortcut-mermaid.md	8c1ecdcdaf77469b5ac1ad705fdc3cb5ff93939df68d4e3788f5856dd69145f2	6126	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/bm25-wand-pruning-ascii.md	1a3fcf3ef1fb76f5c3fdc1a6f071b2948ce2aa93584ccedb4751da6f25bafc78	7045	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/bm25-wand-pruning-mermaid.md	7c76b6a28e44cbc8e21b2de19840a4fcef74a0096014761d00e3a9c06892ab27	7965	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/component-hooking-shortcutting-ascii.md	0e02354f609b81c1d50c14f64bcd9b5d36de503d17c5e91b10999372daaf753d	7148	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/component-hooking-shortcutting-mermaid.md	f0c9435fa0f6d356df6800cdf9b3a769ca65192fbcbb9fae9c24a5ebe36c25b2	7696	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/corpus-capstone-pattern-synthesis-ascii.md	750bdbd25f9d61ab36334859dc2b05a6404773aa1fc5c79065b7fdf6de691d75	8716	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/corpus-capstone-pattern-synthesis-mermaid.md	2e1308dd385ae3c813bdb7ad0a05037da60a6af71bfa5525f2dabe24ba07ca6b	8812	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/corpus-ledger.tsv	4cb2917b5cd98068891833666e7a17748ba2124ef01b5c1d1941c31ed9633a49	36808	tsv	generated_structured_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/corpus-research-findings.md	40db25102cbdf7b6a49d0529bb277952a9ddc4d9f050f641baf0d72639970f9f	6570	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/cow-tree-snapshot-ascii.md	b4022a1ea88d3f296e5fabad06d9bd561ad948dc56a7b3307251c4600a2b02d9	7588	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/cow-tree-snapshot-mermaid.md	abc9d11dd15faccd303186db0a9fd6fed11e83819cdd94e38f76f7baa2712c42	7079	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/csr-adjacency-layout-ascii.md	fcf0585217335c2ad44b04f8168be310c7ec25ecaef5580f05f50f80d1660a55	7561	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/csr-adjacency-layout-mermaid.md	8a8fd9ae9c376e4af32aa5318301a855dc377ea8fba958a1039eff414f6c2749	7147	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/dataflow-compute-pattern-synthesis-ascii.md	5dd5f996bf4de6e89d9c545e6e5c287bb6cd924660839cccc0f9874fb315dfee	7561	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/dataflow-compute-pattern-synthesis-mermaid.md	e39e1a0f54e5671262a5a9bd8ab05099d3ec33623a2f0fdb4f38cbd94658484d	8446	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/delta-stepping-buckets-ascii.md	cfc4a0e50af0a1539f687284738c0877b47a3331ab446d8c0d213a5d2c6bc83e	7879	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/delta-stepping-buckets-mermaid.md	59c1888fbd05d4467c7246a3a4e2eed05ecfa8dc3284811334cf0e984a94a19c	8031	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/diskann-vamana-layout-ascii.md	01059f65ebfece93fd731cd4032fbc6575f2d51a0786b855ee43db0369d7da54	7080	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/diskann-vamana-layout-mermaid.md	b23bedb28b7e40f2369607bebd3f51c2d83cd9d0dfcda5fdd941886828c986da	7771	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/domain-keywords-glossary.md	9e2871b3a6133c4dd3bca348b3d533814c82fbaeb46771ecaf8142321ba8101c	7702	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/frontier-pushpull-switching-ascii.md	d1e7fc7149beaf890d097a6ec5c6179102775dc375985a0201db444efcb181b1	7527	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/frontier-pushpull-switching-mermaid.md	45440d67e4ddc751198363cf9686ba03652a3765f3555684f71fe8b372c0bc20	7735	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/fst-term-dictionary-ascii.md	4938ac2aacd6e3b9e97a09943de525f5e5e85883912391c93fb53c557ae59303	7297	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/fst-term-dictionary-mermaid.md	3a1d0d68e49b07fd4911d8324fd5f3ef5e31eb15288c3fffb16f6aad4368caa9	8400	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/full-text-search-pattern-synthesis-ascii.md	252ebc8c6a96090eee278d1d8d0712d7536de79369c00be85c80bda496dae8c0	7961	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/full-text-search-pattern-synthesis-mermaid.md	2ab36f7f047e9729d98dec75524d663a325013d15ce19386cd942822a2119bae	7770	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/graph-analytics-pattern-synthesis-ascii.md	1ee8edf8f4eeac7b0a9cd2ebefb6be681695ebfa444ad48d6013236c6157540e	8189	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/graph-analytics-pattern-synthesis-mermaid.md	abd41172f9bf0baa5a466590c97126866a0aa92099499ad36d16e421cd48b4dc	7698	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/graph-db-pattern-synthesis-ascii.md	7950b70ead94bd515a34465a74393dfb8a6c57a87b09dac1a72cb18b5ee69e6a	7614	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/graph-db-pattern-synthesis-mermaid.md	5d9b1f4e1701ed887a605bbc4658780fe90875df020077eea1fec7ac0a733859	8332	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/hnsw-layered-greedy-ascii.md	0e495b294826a576dc63ccdb85e593b6d1db5bbaf645ad3c85c5356be62f3f9d	7661	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/hnsw-layered-greedy-mermaid.md	c2bad02935ee18d6f05e8c513441cb5e54d192d426b004e6e45f661f5fc92592	7566	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/incremental-delta-iteration-ascii.md	1c986c77806fd56ae1b2927f20b4d0acd8824cf1a827c475f5e9f41f4024e2c6	7100	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/incremental-delta-iteration-mermaid.md	fc420f30d646614d0fefb06e9144d9fcf8a88673849d7fb5942c7791358641c7	8216	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/ivf-partitioned-probe-ascii.md	c5c9ecc0522915a688819e513610f2b302fa7665317336bbb6baabbfd6b071b2	6893	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/ivf-partitioned-probe-mermaid.md	641219922654877e7ecf7d334993ad52820d7b7df2d2a918ce0ba866c1460df6	7921	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/lsm-compaction-tradeoff-ascii.md	6ed5fdb8800d1a2fd180851f6b43fcd22a95bdc09cd46d33303348229d0cb2c9	8343	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/lsm-compaction-tradeoff-mermaid.md	5c0943336d9eb41bd50d0753d7bd693312e1531d9e829d9a967845d1b3fe8de6	6963	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/metamorphic-oracle-testing-ascii.md	d1168ec0b532fb65257fad3385ce2a79c8446815b67e8d8bd05a6debba9ab512	7102	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/metamorphic-oracle-testing-mermaid.md	f18b8e56248daeb9503055443fa3af2a2d5166ab13e8cedf92c7643368428ad9	7711	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/mvcc-snapshot-visibility-ascii.md	4947ecfb2eab566d3d57210aa08bf6a22141ce7d1202e428b0f49ea51f5cb057	7597	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/mvcc-snapshot-visibility-mermaid.md	343f6d5ab05bd911676fd8e7db50e90ce2ad22679abb0bb31a366d01e701ecf4	6518	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-ascii.md	24ba8407b63ddb58f88c98827dd6c44ba3ab748b80df86af354b29bd0d34eca7	7622	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/neo4j-ecosystem-pattern-synthesis-mermaid.md	7694db2f8065425cc5a2f4b077a5919a97842880680e4f2d44685e0bc1f0c6fb	8406	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/packstream-wire-encoding-ascii.md	9054f4f213e9d53aa180821d389ff94f58fe475f19590b9b41764ba6b651b107	6540	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/packstream-wire-encoding-mermaid.md	1ca69cc7ab84d75cf77982bcadaecf5171e31d1d6488e6c97e0a008000c4fc05	7141	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pagerank-iteration-convergence-ascii.md	7dd44be9862043bc592d98e7af7ea0985a0938cb4486b1748b6a95a12a37d758	7468	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pagerank-iteration-convergence-mermaid.md	f35f053536d92030ddab0f36130e8f417d1d44cb54321f6bc84bf78768fa7e27	7745	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pattern-index.md	1b3c10dd7d335647906da480a8288e386412bc75eb9d2153a215b66b02ee5a71	5738	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pmf-analysis-apache-ecosystem-lens.md	7d85a4a90b9f0d32c4b66c2793830bbe7a6ff875d2997d1416d83690bc17c555	12531	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pmf-analysis-shreyas-doshi-lens.md	66eb5e8f60ca473f02bbfea1d3a0b760de3e14d893b78e11d1c584ec584c47fa	13216	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/posting-block-compression-ascii.md	f838ddc34392cbeb811f32b63d44b63727c05b7849a62072c39d9c259cc444e3	6766	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/posting-block-compression-mermaid.md	e16a26088b94be5511f20b5e082b04b08f2ab2b26aca6e30eb0632447d5cd195	7917	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/product-quantization-ladder-ascii.md	2e1cff83f5695b64505c1dc04d9a7872f224b0cb05bbaf591b8b15d5fb6aea8f	6504	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/product-quantization-ladder-mermaid.md	b3810808fc4ba89c2724499a89c6e77f94063b41be62c9dbea93684f2ff93cc5	7721	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/proprietary-tools-landscape.md	0abc89d73da0c2d3b993c310cc49498452e9f7427db37be0084e98143493d74f	6866	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pull-operator-pipeline-ascii.md	1b5b52e53a5da417877d1c5b3634afdfa41b7d49e747ff1b518de8f12c8c56f8	7046	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/pull-operator-pipeline-mermaid.md	336899e68576e5d0fde4b6a6805efd761b28db54ac7da8622e23fc38e8740d7c	7366	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/record-chain-adjacency-ascii.md	caac0b3bed1bdb18a55dec33f0e8fd5b52817842e32823f7e48dcb372d1a8bf0	7909	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/record-chain-adjacency-mermaid.md	8f031145fa5f6464a65865369e632509dddd05130d39ab858fbd651602e79982	8354	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/research-papers-ledger.md	822b3124eb8036a9a0247ffef270e5c0eb9b966c14274887116beb9456234416	8198	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/roaring-bitmap-idsets-ascii.md	59c7aa866af4664ae07a1fd0c5599072116f01f2252e7f6cbd707c2229519086	6930	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/roaring-bitmap-idsets-mermaid.md	9dcca37aff571e23c45cb41303d17f1f3ac72d706f65d26d0888b36974db99b0	6729	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/semiring-matrix-traversal-ascii.md	d3946c2fa25fabb548435a08585b90b13d92d68970843ee806aea23cb5fb3756	7997	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/semiring-matrix-traversal-mermaid.md	ef1fb3e2088ccb7445bca0a16911f33fb14bf20b8125368248213636612f48e1	7986	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-ascii.md	b6d42dd53b22a536d28380d5dd5fb0abaaea0dc9856302c578aab36874fc11ea	8190	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/storage-engine-pattern-synthesis-mermaid.md	880126ed01e3e71546211ad6a396a5fe05cf9851cd750ab3d84137c738885ce8	7878	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/stub-script-conformance-ascii.md	f77f2940499329fa14481dcd3d7cf31ceba3094d0fc38d5f6cc8423afa11d4a2	6943	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/stub-script-conformance-mermaid.md	c88b5ef08a211be9922bdcab972170969bc1f296d7a4338593d6ff66f22f31a1	7288	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/superstep-message-convergence-ascii.md	09d6a164b34656d987a7196a7f10419e5f85c02e0d60435b1e5d92aaa4508812	7404	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/superstep-message-convergence-mermaid.md	dd22a3ac944e8d85c4a16cf06bbb448c500f0d41a1491c181f6ff15405fc515a	7683	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/tolerant-equivalence-validation-ascii.md	d190330ae5b9b7fb2eb2f9767841bf7dcf328b14a2afd4a42991ceb84a2dd341	7905	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/tolerant-equivalence-validation-mermaid.md	617784da838e1f321284ea59a047cc819eeea70673ebe0531903f6fc2a7683a4	8306	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/triple-permutation-indexing-ascii.md	66979b02b8b71637fe5f31cc0828bd342c9b7fff2380562c01ffe6d38707293a	6417	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/triple-permutation-indexing-mermaid.md	64f6fb31b47363c364560623a7f71af13a7dc2fd8bc6a13f2e4c450770576120	7579	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-ascii.md	83813dd9df5b7539e66f2de99ad2b03d2a1efef50d24ee364df7c273f0fb7f84	7080	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/vector-ann-pattern-synthesis-mermaid.md	4e068a244ca6dd5b2662a0cd781dd0192f69b0a37c7645d090545bd912c9a509	7781	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/verify-corpus-spec.sh	5d485109dac0b4be0b0d088120a7714baf246ccdf248c4452a5b4c7e28e52038	4227	sh	source_script_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/wal-group-commit-ascii.md	fef546d91ae5710b3c6b61629dedf97f5534a852421d6d1b35883d3e699d454e	7234	md	semantic_text_candidate	agent-06
06-prd05-prd06	docs_PRD06/graph-learning/wal-group-commit-mermaid.md	dd8be453c0315b0afc59c1533f7e5068fad599918abc4be0cf4bbd1a0f53db25	5796	md	semantic_text_candidate	agent-06
