lane	path	sha256	bytes	extension	file_class	coverage_status	relevance	architecture_option_ids	evidence_id
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/cypher-shell-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000203
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/gds-agent-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000204
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/graph-data-science-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000205
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-apoc-procedures-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000206
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-apoc-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000207
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-browser-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000208
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-docs-bolt-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000209
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-dotnet-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000210
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-gds-client-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000211
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-gds-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000212
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-go-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000213
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-java-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000214
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-javascript-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000215
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-ogm-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000216
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-python-driver-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000217
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000218
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4j-testkit-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000219
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/neo4rs-src.stderr.txt	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	txt	tool_diagnostic_output	generated_classified	1	none	A04-000220
04-prd03	docs_PRD03/reference-learning/neo4j-family-dependency-graphs/stderr/opencypher-src.stderr.txt	7c74a5599814c951c118744c35dacaefb615d3881ce593d7ca46ae0de3b65e24	2147	txt	tool_diagnostic_output	generated_classified	15	none	A04-000221
04-prd03	docs_PRD03/reference-learning/run_neo4j_family_clarity_graphs.py	447f75dd7fd9475cc917e2fc338aa605f736ae6a47ec09b9b6e9ab3b2686c137	8037	py	evidence_generator_script	structured_queried	28	none	A04-000222
