entry_kind	name	family	mode	estimate_variant	config_inputs	result_columns	source_file	source_line	support_status	architecture_needs	memory_needs	test_oracle	prd_impact	deprecated_by
procedure	gds.beta.graphSage.mutate	embeddings	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageMutateProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.mutate.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageMutateProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.stream	embeddings	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.stream.estimate	embeddings	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.train	embeddings	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageTrainProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.train.estimate	embeddings	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageTrainProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.write	embeddings	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageWriteProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.graphSage.write.estimate	embeddings	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/graphsage/GraphSageWriteProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.hashgnn.mutate	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java	53	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.hashgnn.mutate
procedure	gds.beta.hashgnn.mutate.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java	81	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.hashgnn.mutate.estimate
procedure	gds.beta.hashgnn.stream	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java	53	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.hashgnn.stream
procedure	gds.beta.hashgnn.stream.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java	78	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.hashgnn.stream.estimate
procedure	gds.beta.node2vec.mutate	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java	60	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.node2vec.mutate
procedure	gds.beta.node2vec.mutate.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java	76	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.node2vec.mutate.estimate
procedure	gds.beta.node2vec.stream	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java	60	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.node2vec.stream
procedure	gds.beta.node2vec.stream.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java	76	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.node2vec.stream.estimate
procedure	gds.beta.node2vec.write	embeddings	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java	61	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.node2vec.write
procedure	gds.beta.node2vec.write.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java	77	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.node2vec.write.estimate
procedure	gds.fastRP.mutate	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPMutateProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.mutate.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPMutateProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.stats	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStatsProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.stats.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStatsProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.stream	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStreamProc.java	41	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.stream.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPStreamProc.java	50	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.write	embeddings	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPWriteProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.fastRP.write.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/fastrp/FastRPWriteProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hashgnn.mutate	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hashgnn.mutate.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNMutateProc.java	67	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hashgnn.stream	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.hashgnn.stream.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/hashgnn/HashGNNStreamProc.java	67	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.node2vec.mutate	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.node2vec.mutate.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecMutateProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.node2vec.stream	embeddings	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java	42	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.node2vec.stream.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecStreamProc.java	51	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.node2vec.write	embeddings	WRITE	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java	43	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.node2vec.write.estimate	embeddings	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/embeddings/src/main/java/org/neo4j/gds/embeddings/node2vec/Node2VecWriteProc.java	52	NeedsArchitectureSpike	topology plus sidecars plus model/result artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.ml.splitRelationships.mutate	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/splitting/SplitRelationshipsMutateProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.linkPrediction.addMLP	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddTrainerMethodProcs.java	76	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.linkPrediction.addRandomForest	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddTrainerMethodProcs.java	60	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.beta.pipeline.linkPrediction.addRandomForest
procedure	gds.alpha.pipeline.linkPrediction.configureAutoTuning	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineConfigureAutoTuningProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeClassification.addMLP	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddTrainerMethodProcs.java	71	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeClassification.addRandomForest	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddTrainerMethodProcs.java	57	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	gds.beta.pipeline.nodeClassification.addRandomForest
procedure	gds.alpha.pipeline.nodeClassification.configureAutoTuning	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineConfigureAutoTuningProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.addLinearRegression	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineAddTrainerMethodProcs.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.addNodeProperty	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineAddStepProcs.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.addRandomForest	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineAddTrainerMethodProcs.java	47	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.configureAutoTuning	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineConfigureAutoTuningProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.configureSplit	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineConfigureSplitProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.create	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineCreateProc.java	37	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.predict.mutate	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/predict/NodeRegressionPipelineMutateProc.java	39	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.predict.stream	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/predict/NodeRegressionPipelineStreamProc.java	39	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.selectFeatures	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/configure/NodeRegressionPipelineAddStepProcs.java	48	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.alpha.pipeline.nodeRegression.train	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/regression/NodeRegressionPipelineTrainProc.java	37	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.addFeature	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddStepProcs.java	48	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.addLogisticRegression	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddTrainerMethodProcs.java	39	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.addNodeProperty	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddStepProcs.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.addRandomForest	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineAddTrainerMethodProcs.java	51	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.configureSplit	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineConfigureSplitProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.create	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/LinkPredictionPipelineCreateProc.java	37	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.predict.mutate	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/predict/LinkPredictionPipelineMutateProc.java	41	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.predict.mutate.estimate	machine-learning	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/predict/LinkPredictionPipelineMutateProc.java	50	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.predict.stream	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/predict/LinkPredictionPipelineStreamProc.java	41	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.predict.stream.estimate	machine-learning	M	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/predict/LinkPredictionPipelineStreamProc.java	50	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.train	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/train/LinkPredictionPipelineTrainProc.java	40	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.linkPrediction.train.estimate	machine-learning	READ	yes	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/linkmodels/pipeline/train/LinkPredictionPipelineTrainProc.java	49	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.addLogisticRegression	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddTrainerMethodProcs.java	39	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.addNodeProperty	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddStepProcs.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.addRandomForest	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineAddTrainerMethodProcs.java	48	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.configureSplit	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineConfigureSplitProc.java	38	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.create	machine-learning	READ	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/NodeClassificationPipelineCreateProc.java	37	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
procedure	gds.beta.pipeline.nodeClassification.predict.mutate	machine-learning	M	no	MissingEvidence	MissingEvidence	gitrefrepo/neo4j-gds-src/proc/machine-learning/src/main/java/org/neo4j/gds/ml/pipeline/node/classification/predict/NodeClassificationPipelineMutateProc.java	41	NeedsArchitectureSpike	model catalog plus feature sidecars plus artifacts	MissingEvidence	MissingEvidence	Complete GDS surface; Strict holistic RAM	none
